reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
15cf76b2-d236-45c0-870a-ed26e9434d1b,Sri Wariyatun,https://play-lh.googleusercontent.com/a-/ALV-UjX-YsqYLpsgHW7sCuOtkfFLbPtA8CxNXIAU_gnt_JBBzIP-HSLy,"menurun lemot,login susah, fingers gak kedetek...masukin pswrd salah...pdhl dulunya aman ..login ulang Dnegan masukkan info kartu debit katanya salah datanya..kan gj...banyak iklan dan potongan admin neko2 juga, biaya 1 kartu 1 rekening aja banyak banget, respon admin tdk membantu juga, sangat disayangkan :)",1,21,3.2.0,2025-12-24 14:33:06,"Halo Sahabat @Sri Wariyatun, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Ninis",2025-12-24 14:35:38,3.2.0
9f7327b4-54ad-4444-826e-3e9c31983170,Numberone.01,https://play-lh.googleusercontent.com/a/ACg8ocItayxeIUGtOstRL4DWPsLMomWeRvLKp_kD96wUnNHWrHEspw=mo,"tolong diperbaiki saat mau masukan data pekerjaan di unit/cabang mana. karena tidak ada pilihan! mau ketik apapun tidak ada yang keluar sama sekali. gimana mau lanjutkan?? setelah di perbaiki baru update bintang 5. kita lihat seberapa lama di perbaiki, apa bahkan gak bakal diperbaiki",1,11,3.2.0,2026-01-21 22:56:57,"Halo Sahabat @Numberone.01, mohon maaf atas ketidaknyamanannya. Apabila terdapat kendala agar dapat kami tindaklanjuti, Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi layanan mandiri call 14000 ya. Tks~Carlos

",2026-01-21 22:59:38,3.2.0
c9b54c7b-2a57-43f3-937b-709a00519d08,aunur rochim,https://play-lh.googleusercontent.com/a/ACg8ocIB5ngXTFmeLiKkdsaxG9kqi6SfQDbBtl1Xxl6JB6dsXw_5yg=mo,Kamera saya bagus tapi tidak kamera saya jadi tidak bisa dipakai atau blur saat digunakan di dalam aplikasi livin. Developer atau engineernya kayaknya orang yang malas kerja. Bad experience sekali,1,0,3.2.0,2026-02-18 08:41:36,"Halo Sahabat @aunur rochim, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Danti",2026-02-18 08:45:25,3.2.0
531c7f1b-c915-45ec-879a-2e0b4c06ea78,Imanuel FP,https://play-lh.googleusercontent.com/a-/ALV-UjUoVeYKUbTmU6b_a-5oUio0IgFvzaUPsYX3XkOj5P-302C2a3R9,"Tolong di perbaiki!!, selama saya pakai nih aplikasi ga error kyk gini, masa mau TF harus ubah waktu dan tanggal ke otomatis padahal settingan di hp udah waktu otomatis.",1,4,3.2.0,2026-02-05 15:47:11,"Halo Sahabat @Imanuel FP, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 dengan tekan 2 agar dapat dilakukan pengecekan. Tks~Irish",2026-02-05 15:49:46,3.2.0
345c7df1-7e5b-46ab-bc36-8a378d78014a,Desfika Choirunnisa,https://play-lh.googleusercontent.com/a/ACg8ocK8L3WAiUs3LiWamHiE12JNLDYd3mKBndnOtR5eHHiFgrs81oY=mo,"kenapa apl m-bangking nya selalu log out sendiri dan kalo mau login saat udah masukin otp pasti tetep nggak bisa login. muncul tampilan layanan tidak tersedia, harus ke kantor cabang terdekat. kondisi ini sangat mengganggu saya sebagai nasabah karna menghambat aktivitas transaksi saya dan menyulitkan jika setiap log out harus datang ke kantor cabang. saya harap untuk bisa memberikan solusi dan meningkatkan stabilitas dan kenyamanan nasabah. agar aplikasi lebih real time dengan user.",2,4,3.2.0,2026-02-13 23:12:34,"Halo Sahabat @Desfika Choirunnisa, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Ervan",2026-02-13 23:19:27,3.2.0
3411a401-8627-40db-b133-28e14144c848,Ta nzi,https://play-lh.googleusercontent.com/a/ACg8ocKJEy5adCKFDmJyVi7RHgf5g_njkFbJBahKFev27VcZnmUs9Q=mo,sangat tidak nyaman..buat yg mau download mending jgn..karna saya baru saja download..dan baru saja mau daftar ..tapi sangat lah sulit ..pas di bagian. foto KTP kamera nya tiba2 buram... padahal kamera hp saya sangat lah jernih...di ulang2 berkali pun tetap sama...disaat mau foto KTP jdi buram...,1,13,3.2.0,2026-01-24 17:52:55,"Halo Sahabat @Ta nzi, mohon maaf atas ketidaknyamanannya. Perihal kendala pada layanan Livin' by Mandiri Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri call 14000 agar dapat dilakukan pengecekan. Tks ~ Said",2026-01-24 18:30:37,3.2.0
28e34c33-6599-448d-b426-693afdefe152,Ali Musthafa,https://play-lh.googleusercontent.com/a-/ALV-UjX0R02DxVl2euln748vEt_dUCDae6ABAcM1Z8jGsTRwUZRmqLqK,"livin mandiri ko susah sekali sekarang kalo mau transfer, sering gagal tiba2 keluar pengaturan waktu dan jam, di otak atik dulu baru bisa, besok ga bisa lagi. tolong dibenerin aplikasinya ada yang eror itu hampir semua pengguna seperti itu, jadi jangan kita suruh buat pengaduan. benerin aja dulu aplikasinya, nanti bug erornya buat mainan orang ga bertanggung jawab baru tau rasa kalian",1,1,3.2.0,2026-02-19 07:44:07,"Halo Sahabat @Ali Musthafa, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vika",2026-02-19 07:50:01,3.2.0
a96982de-259d-4bf2-b51f-1a2b6308d9a2,Sitinikmatuljannah Nikmah,https://play-lh.googleusercontent.com/a/ACg8ocLjlBaRRgrBBKuRNBE33flDFQ5ponprxgkkMEl3nLymWYrPoA=mo,"kenapa kalau mau transfer ga bisa? no rekening sumber tidak bisa di gunakan. pastikan nomor rekening sumber aktif.. itu gimana maksudnya? padahal no rekening tujuan aktif,, no rekening mandiri yang di gunakan juga aktif . untuk isi pulsa hp juga gitu",2,6,3.2.0,2026-02-12 04:08:48,"Hi Sahabat @Sitinikmatuljannah Nikmah, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks~Mandala",2026-02-12 04:12:03,3.2.0
f2421437-ed42-498a-bdc3-06daa6e10e5f,Intan Aqil,https://play-lh.googleusercontent.com/a/ACg8ocJNMQFZDNSdruZw_BxE2l1D_9RSayPhTP2xRnY88_FhqEweOQ=mo,"awal pakai lumayan, kmaren kartu masa tenggang, aku inisiatif aktifin lewat livin aplikasi ini, sudah di proses & di cetak eh malah gagal kirim, disuruh kirim ulang dengan menelpon nomor resmi yang memiliki centang biru, malah responnya bertele² tidak ada respon, hanya robot yg ada,",3,2,3.2.0,2026-02-04 14:10:25,"Halo Sahabat @Intan Aqil, mohon maaf atas ketidaknyamannya. Untuk perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 dengan tekan 2 agar dapat dilakukan pengecekan. Tks~Irish",2026-02-04 14:12:37,3.2.0
2d5ff140-d851-486b-89c2-c01b7af4e49d,Silvi Yani0505,https://play-lh.googleusercontent.com/a/ACg8ocILHsmijOnnMCjy66YvXm4Jn7vNFcqTGoEHNEr5VRQ4dHjPjg=mo,"tolong dong udah sering banget. livin gabisa transaksi maupun di ATM. padahal sandi udh bener banget. trus aplikasi juga ga gonta ganti di HP lain.. tolong banget ya, soalnya kalo saya perlu di tgl segini hari ini itu gabisa diundur² lagi dong, apalagi uang saya disitu semua. yang tadinya mau Terima beres ini malah dibikin ribet.",3,2,3.2.0,2026-01-31 12:28:33,"Halo Sahabat @Silvi Yani0505, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Vika",2026-01-31 12:39:45,3.2.0
b46b0b60-cbd2-4d56-8a09-7537a3bc1ed1,Risna,https://play-lh.googleusercontent.com/a-/ALV-UjXn3NRDjaEeO9GfjeK1fuWkJ3YdZ0YSu5x78cy3S38quvYrMlxZ,"Mohon maaf sebelumnya, tolong aplikasi nya di optimalkan lagi jalan operational kerja nya 🙏 saya sudah lama dan setia menggunakan Bank Mandiri dari dulu sampai sekarang. Setiap kali saya mau login, selalu bermasalah akhir-akhir ini.. padahal jaringan internet ada dan tidak ada hambatan.. mohon perbaikan nya segera, terima kasih dan sehat selalu 🙏",5,70,3.2.0,2026-02-04 14:39:32,"Halo Sahabat  @Risna, mohon maaf atas ketidaknyamanannya. Terimakasih atas saran dan masukan yang diberikan, perihal tsb akan menjadi masukan bagi kami untuk pengembangan aplikasi kedepannya dan meningkatkan kualitas layanan Livin' by Mandiri. Tks~Momo",2026-02-04 14:52:28,3.2.0
0387e13e-3662-4a5c-b624-e152aaa33517,Tiraa Tumandihe,https://play-lh.googleusercontent.com/a-/ALV-UjWMDwV2m_RfxI3TOzJ51t7n9LY6sva-fDPiE0xuiGa8MftpBaw,"ok,, Saya beri ulasan lagi dan ranting bintangnya Saya rubah,,jadi lima karena sudah tidak ada kendala lagi di aplikasi,, tadinya ada Kendala sedikit sih, cuman masa tanggal dan waktu,,dan aplikasinya sudah berfungsi dengan baik,,ok pokoknya buat aplikasi Livin mandiri bisa sukses selalu,, trimakasih sudah membantu transaksi saya🙏☺️",5,3,3.2.0,2026-02-24 08:04:23,"Hai Sahabat @Tiraa Tumandihe, terima kasih atas review yang telah diberikan. Semoga dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin’ by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Divia",2026-02-24 08:06:37,3.2.0
ad3dbbe2-7735-4a0d-afb0-9de7ef649000,divi dias,https://play-lh.googleusercontent.com/a-/ALV-UjUwDdFiirdWGnWQQSPTBa5CzNIQS262sxcDtTtLG1J6bn1CFaU,"setelah transfer, mau balik ke menu awal nggak bisa, jadi harus di tutup dulu aplikasinya dan buka lagi kalau mau transaksi yang lain. mau transfer via virtual account juga ribet cari multi payment dimana, kenapa enggak memunculkan menu vn di muka biar gampang kalau mau trf"" lewat vn, tidak ribet cari multi payment.",5,33,3.2.0,2026-02-16 23:29:57,"Halo Sahabat @divi dias, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Gala",2026-02-16 23:47:09,3.2.0
ab3f2dbc-0aea-4333-b678-e812d93e6b8f,Imelda Sadipun,https://play-lh.googleusercontent.com/a-/ALV-UjXxITYPBXRKOucz-tIZgC-De9gW4tlrnNRTB09eLY7nOrqqKrJ1,"living semakin ke sini makin gak jelas,masa pas transaksi masukan pin selalu muncul notice (proses belum dapat di lanjutkan selalu di minta coba lagi)lUda coba ke kantor terdekat tapi hasil nya masih sama aja Uda atur tanggal sama waktu pun tetap aja muncul notice yg sama. lucunya lagi pihak kantor pun gak tau solusi nya.saranku sih kalo aplikasinya bermasalah mendingan gak usa di pakai aja pak soalx Uda capek aku bolak-balik kantor hanya masalah aplikasi bukannya mempermudah malah jadi ribet.",1,3,3.2.0,2026-02-03 21:31:58,"Halo Sahabat @Imelda Sadipun, mohon maaf atas ketidaknyamanannya. Terkait kendala akses melalui Livin' by Mandiri, mohon mengirimkan pesan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Romi",2026-02-03 21:37:51,3.2.0
ba517efe-c000-488d-a445-aa69a7b09050,foxyria rosetta,https://play-lh.googleusercontent.com/a/ACg8ocKz6Xw-J5iRsq0H7oJFShw7SPVYhQ1nfDBDwD3WwwKCwznQqg=mo,"Halo saya ada kendala Mengakses livin bisa, tetapi setiap qris selalu meminta pengaturan jam otomatis padahal handphone telah di atur otomatis, sehingga menganggu pemakaian qris Apa ada solusi? Terimakasih",1,1,3.2.0,2026-01-29 06:41:30,"Halo Sahabat @foxyria rosetta, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira

",2026-01-29 06:44:32,3.2.0
9d70c44f-4096-4289-b7df-b27bc3abe7a2,I don't Care,https://play-lh.googleusercontent.com/a-/ALV-UjWoKO-H-JVliq4F5sPxTY29KGB0jzbLWaHfi0ScRv1a4MNbVrHJ,"Aplikasi oke aman, buat pembayaran sangat mudah dan cepat meskipun fee taker nya lumayan mahal kalo ke seabank atau atm lain, disini saya mau tanya ... bagaimana cara mengganti nomer HP saya di growin mandiri sekuritas, karena nomer tersebut tidak bisa menerima kode verifikasi lewat WhatsApp. dikarenakan nomer tersebut terkena blokir dsr WhatsApp, dan tidak bisa menerima kode verifikasi lewat sms juga. mohon balasan nya, Terimakasih 🙏.",5,1,3.2.0,2026-02-03 06:07:52,"Halo Sahabat @I don't Care, terima kasih atas review yang telah diberikan. Semoga terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Ervan",2026-02-03 06:12:28,3.2.0
678b8958-a75d-4786-ba00-2263ee77e44b,amseokjin,https://play-lh.googleusercontent.com/a/ACg8ocKp2dGsz-0k32vEDKiq7-puqgIm4BTfEoORORcGq66TS3t9uw=mo,"sngat kecewa,saya baru daftar mbanking livin,pertama masi lancar stelah daftar smua,dan di ajukan surh isi saldo minimal 100 rbu,sya isi pnjem dulu ketmen 500 rbu,rncana nya mau di tf balik lagi ke tmen pas waktu itu juga,eh setelah di isi,mlah pas buka mbanking surh masukin nomor kartu,sedangkan nomor kartu aja blum ada liat dari email ga ada,ya ga bisa masuk sama sekali..percuma dong klw bikin online klw ujung2 nya harus ke cabang..",1,2,3.2.0,2026-02-01 01:01:00,"Halo Sahabat @amseokjin, mohon maaf atas ketidaknyamanannya. Untuk mengaks Livin' by Mandiri kembali dibutuhkan data kartu mandiri debit, mohon menunggu kartu diterima jika memilih kartu dikirimkan atau dapat menerbitkan kartu ke kantor cabang jika memilih penerbitannya melalui kantor cabang (membawa KTP asli dan tidak dikenakan biaya). Tks~Romi",2026-02-01 01:05:56,3.2.0
07acfeea-f51b-4261-990b-d6a927f7baa3,Agung Putranto,https://play-lh.googleusercontent.com/a/ACg8ocJMkpWtY2scG_2UeM9ExTefYt6Oa18B0j_Nll6lJ20RDs6B1A=mo,"sy sudah menggunakan Livin sudah cukup lama. baru kali ini install di hp baru dg os android 16 terbaru tetapi tidak bisa. mohon solusinya? setiap kali mencoba untuk masuk, selalu sistem tidak support.",1,1,3.2.0,2026-02-01 00:23:55,"Halo Sahabat @Agung Putranto, mohon maaf atas ketidaknyamanannya. Terkait kendala akses Livin' by Mandiri, mohon mencoba kembali dan pastikan menggunakan Sistem Operasi resmi bawaan perangkat. Apabila masih terkendala, mohon mengirimkan pesan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000. Tks~Romi",2026-02-01 00:37:12,3.2.0
07e6e8d6-41ae-4a2e-9625-d80e2372c949,yolanda murdiana,https://play-lh.googleusercontent.com/a-/ALV-UjUWPtgNTrvXy2zEpYYodXnfr_xcbJkBxOqyde75djpbNV7wSwA9,"sudah seminggu lebih tidak bisa melakukan transaksi apapun hanya bisa liat saldo aja, setiap transaksi selalu di suruh pengaturan waktu otomatis padahal pengaturannya sudah otomatis",3,0,3.2.0,2026-02-02 19:05:15,"Halo Sahabat @yolanda murdiana, mohon maaf atas ketidaknyamanannya. Perihal kendala pada layanan Livin' by Mandiri Sahabat dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri call 14000 agar dapat dilakukan pengecekan. Tks ~ Said",2026-02-02 19:07:21,3.2.0
0b1b1c18-7e22-4f45-844d-2c6ba3dd509e,RIZKY KIKY,https://play-lh.googleusercontent.com/a-/ALV-UjUiq0TjEhjFLnkVaKoYgF6tvJUIaGPP5MAyF_Ov17ni82QxA24m,"Aplikasi perbankan paling lengkap! Mulai dari transfer, bayar QRIS, sampai investasi dan beli tiket pesawat semua bisa di satu aplikasi. Benar-benar memudahkan hidup, nggak perlu instal banyak aplikasi lain",5,1,3.2.0,2026-02-05 19:15:39,"Halo Sahabat @rizky kiky, terima kasih atas review yang telah diberikan. Semoga dapat terus menikmati kemudahan dan kenyamanan dalam menggunakan Livin' by Mandiri ya. Daftarkan transaksi secepat kilat pada menu Quick Pick untuk diakses pada halaman Login atau Beranda. Yuk coba sekarang. Tks~Carlos",2026-02-05 19:18:31,3.2.0
736cae14-55ff-4f04-a9db-0a8b98e338cc,Y-One Dhizee,https://play-lh.googleusercontent.com/a-/ALV-UjUUBmo9-eYjDYqiQvaLKOAf59M3esVz2JZMNt1yLSYoXfAgskE,"reset sandi yg lupa susah banget, sudah di coba berkali kali dan berbeda hari tetap tidak bisa, sementara kantor cabang terdekat jauh, uang biaya admin kita tetap di potong tiap bulan, tapi pelayanan minus baik by aplikasi atau pelayana offline",1,0,3.2.0,2026-02-23 09:36:57,"Halo Sahabat @Y-One Dhizee, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Nilam",2026-02-23 09:39:01,3.2.0
4cac8d93-6a14-4312-b586-ec85f15e1942,TRIO ILLAHIRUSDI,https://play-lh.googleusercontent.com/a-/ALV-UjVbrM93V0ncLdCx7-zVd2eKwrazJxWcU1GR2BegXhU_DE-wVWw,"livin bermasalah, saya sudah menghubungi 14000 teta juga masalah nya tidak bisa di atasi. saya sangat kecewa. tidak bisa transaksi apapun, malah disuruh periksa tanggal & waktu ponsel saya saya kecewa besar dengan Livin by mandiri",1,1,3.2.0,2026-02-15 09:43:27,"Hai Sahabat @TRIO ILLAHIRUSDI, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Kila",2026-02-15 10:06:29,3.2.0
c0e540d4-f9fe-40d7-836f-6ffebc6ae4f7,Zikri Bintang,https://play-lh.googleusercontent.com/a-/ALV-UjW_I_GimbcjHLvmGmeNx9BO6pQp8W4wzGrAW6o3_3R_Jq21vzxmCQ,"Jadi ceritanya saya bayar makanan pake kartu debit mandiri di merchant bni, dari kasirnya info kalo dana ga masuk dan merchant error, di ganti pake merchant bca, di bca berhasil. Tapi di rekening mandiri saya dua²nya berhasil dan uang saya kepotong 400k. udah berkali-kali laporan by email dan WhatsApp tetep aja ga di follow up. dan ini udah sebulan ga ada kejelasan bener-bener ga bertanggung jawab",1,0,3.2.0,2026-02-19 10:52:33,"Halo Sahabat @Zikri Bintang, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Momo",2026-02-19 10:53:37,3.2.0
cf13712c-8ffb-4c87-b82c-543b736af226,Yanah Mardianah,https://play-lh.googleusercontent.com/a-/ALV-UjXX1Z1gNreqq5c9KWDF1AMbvUcQzoE6uNVDPhuExfcArF6Cvvo,"Kecewa , nungguin kartu debit dari tgl 31 Januari sampe skrg belum nyampe juga . setelah di cek di aplikasi ternyata katanya kartu debit saya sudah diterima oleh yg bersangkutan. Faktanya sampai saat ini saya masih nungguin kartu debit saya belum diterima",1,1,3.2.0,2026-02-15 11:39:12,"Halo Sahabat @Yanah Mardianah, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira",2026-02-15 12:04:26,3.2.0
08785fe8-f53c-4051-9e9d-b61c8d3e5a12,Robbie Robi,https://play-lh.googleusercontent.com/a-/ALV-UjUmox6jGhwEaufO9pZ0m08YOfCu-wK2AIKN0rEVWlSBCtUYbKw,"mohon maaf kenapa kalo ngirim kedana gak bisa di pencet tombol lanjutnya, udah hampir sebulan dan belum berubah. biasa nya saya mudah dan lancar kalo mau ngirim ke dana. mohon perbaiki jika sudah rating akan saya beri 5",1,0,3.2.0,2026-02-06 14:39:20,"Halo Sahabat @Robbie Robi, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Amar",2026-02-06 14:43:19,3.2.0
ef04867d-3669-42f1-a609-f74732666956,Vivaldi Malmsteen,https://play-lh.googleusercontent.com/a/ACg8ocKhPIFYqze4w0IQtqPFdwTWjekaqKEfzKfDLBei0oP-D8ke7A=mo,"Aplikasi koplok, mw top up Dana ribetnya minta ampun pdhl akun Dana nya udh terkait tp masih aja muncul notif klo transaksi ga bisa dilanjutkan,nomor tidak ditemukan, disuruh ngecek ulang.. Gimana ga koplok nie aplikasi org udh jelas2 itu nmr akun nya..",1,42,3.2.0,2026-02-02 22:44:57,"Halo Sahabat @Vivaldi Malmsteen, mohon maaf atas ketidaknyamanannya. Terkait kendala transaksi Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi mandiri call 14000 agar dapat dilakukan pengecekan. Tks ~ Said",2026-02-02 23:53:51,3.2.0
d04b6266-1039-423d-ab4f-2e06b4c5bff7,Ahmad zahri ulhaq,https://play-lh.googleusercontent.com/a-/ALV-UjWiM00ADAbQUWtel1ByEPoX85Tq8rAHflnLZdpylLXs23SKXt13,"katanya bisa buka rekening online via aplikasi Livin' by Mandiri, ternyata tidak bisa, harus daftar lagi pakai kartu debit mandiri. dicoba berkali kali tetap tidak bisa. sangat mengecewakan bank sekelas Mandiri punya aplikasi seperti ini",1,2,3.2.0,2026-01-29 15:31:26,"Hai Sahabat @Ahmad zahri ulhaq, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Divia",2026-01-29 15:35:04,3.2.0
2f26e644-c63f-461f-8949-92d78a086a84,chavez andreas,https://play-lh.googleusercontent.com/a-/ALV-UjVit3tKs-_vJGd-dZPmUYOnPZcfYzXg5uphbc7O1BDCrNxjF-G6aA,"Tidak bisa di instal padahal hp saya versi android terbaru kenapa fitur tidak mendukung sedangkan hp lama saya versi dibawah nya masih bisa menginstal, aplikasi aneh sangat tidak masuk akal untuk bank sebesar mandiri",1,0,3.2.0,2026-02-05 06:48:03,"Halo Sahabat @chavez andreas, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira
",2026-02-05 07:01:53,3.2.0
b9ea3361-ade9-41bd-ae91-734e8c0de240,Aryo Kelana,https://play-lh.googleusercontent.com/a-/ALV-UjVLeO0JWIfHRKYb0nKWD1ngmBn2LE4ULm-P0DeyMvGkaWAvPLU,"sudah 3 hari ini kenapa tidak bisa log in ketika klik aplikasi mau log in tiba tiba log out sendiri, memori hp aman bahkan apk Livin sudah tak hapus data dan donlod lagi tetep aja tidak bisa log in gagal trs pas masukin data no kartu dan ttl. tdi siang ke kantor mandiri cabang Cikarang selatan ruko cct,katanya yg bermasalah hp saya karna memori penuh dll tapi aman ho saya memory tidak penuh . sampai sekarang baru cb tak tak hapus apk'nya terus donlod lagi tetep aja masih blum bisa log in",1,0,3.2.0,2026-02-23 17:06:06,"Halo Sahabat @Aryo Kelana, mohon maaf atas ketidaknyamannya. Perihal kendala pada layanan Livin' by Mandiri, mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi layanan mandiri 14000 agar dapat dilakukan pengecekan. Tks~Kale",2026-02-23 17:09:02,3.2.0
3e02c28e-a642-4bb3-8290-4ba669783967,Widya Ningrum,https://play-lh.googleusercontent.com/a/ACg8ocJ5cSZB5RsY7ak22rV4LWdAgmnZt11u8JdXXmO036LFiFmH0w=mo,"mandiri nggak bisa dipercaya si, katanya pakai Livin lebih mudah dan aman, aku tarik tunai tanpa kartu pakainya token di ATM yang di nglorok, notif di livin pun transaksi tidak berhasil uang nya pun memang tidak keluar tapi saldo berkurang,udah kirim email setelah seminggu jawabannya ngeyel kalo transaksi berhasil, misal berhasil kan harusnya ada notif di livin kalo transaksi token berhasil😂 shodaqoh sejuta bulan puasa tapi terpaksa deh",1,0,3.2.0,2026-02-20 07:43:36,"Halo Sahabat @Widya Ningrum, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Cira",2026-02-20 07:46:41,3.2.0
e5523707-6e80-40c6-b5a7-d0b217b9e75a,Solihin,https://play-lh.googleusercontent.com/a/ACg8ocLSgCJ0x1HOb-HqwBawFCKPnq6E99qtjCF6MSClJKIN_hZqdw=mo,"password salah setelah 3 kali salah. kemudian suruh bikin ulang, lah pas bikin ulang pdhl udh pake password yang beda-beda malah diulang ulang terus proses nya, ngga bisa terproses perbaiki sistem lu nihh",1,0,3.2.0,2026-02-15 07:15:20,"Halo Sahabat @Solihin, mohon maaf atas ketidaknyamanannya. Terkait kendala Sahabat mohon untuk dapat mengirimkan email ke mandiricare@bankmandiri.co.id atau menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Danti",2026-02-15 07:17:58,3.2.0
e14d3d70-c868-4afd-a12a-ff21d0c392c1,Tommy Hasda,https://play-lh.googleusercontent.com/a/ACg8ocL-qj0RjNFwjo2l6a2PKsmB7PakHbdKoxCrjDwC6scuVgFk8w=mo,setiap transfer atau top up selalu tidak bisa dan muncul pengaturan waktu dan tanggal... padahal waktu dan tanggal sudah sesuai... jadi setiap mau transfer harus mati dan hidup kan HP dulu (restart),1,1,3.2.0,2026-01-31 01:28:26,"Halo Sahabat @Tommy Hasda, mohon maaf atas ketidaknyamanannya. Terkait kendala pengaturan waktu Livin' by Mandiri, mohon mengirimkan pesan email ke mandiricare@bankmandiri.co.id atau dapat menghubungi Mandiri Call 14000 lalu tekan 2 agar dapat dilakukan pengecekan. Tks~Romi",2026-01-31 01:49:49,3.2.0
